Wavelength (nm),Air_n,Air_k,Cu_n,Cu_k,SiO2_n,SiO2_k,Zn0.16_n,Zn0.16_k
906.0,1.0002745075214328,0.0,0.3030434782608696,5.867369565217391,1.4516948160535117,0.0,3.1795578383603447,1.985446359974343
907.0,1.0002745033510767,0.0,0.30326086956521736,5.874467391304348,1.4516814381270904,0.0,3.1820362849189654,1.987049920076971
908.0,1.0002744991807206,0.0,0.3034782608695652,5.881565217391304,1.451668060200669,0.0,3.184515467477809,1.9886528913794201
909.0,1.0002744950103644,0.0,0.30369565217391303,5.88866304347826,1.4516546822742475,0.0,3.1869959060365574,1.9902548578819461
910.0,1.0002744908400083,0.0,0.30391304347826087,5.895760869565217,1.4516413043478262,0.0,3.189476344595305,1.9918568243844719
911.0,1.000274486669652,0.0,0.3041304347826087,5.902858695652174,1.4516279264214047,0.0,3.1919567831540534,1.9934587908869978
912.0,1.000274482499296,0.0,0.30434782608695654,5.90995652173913,1.4516145484949834,0.0,3.1944372217128016,1.9950607573895236
913.0,1.0002744783289397,0.0,0.3045652173913043,5.917054347826086,1.4516011705685619,0.0,3.1969182864995607,1.996662166979975
914.0,1.0002744741585836,0.0,0.30478260869565216,5.924152173913043,1.4515877926421406,0.0,3.199400517363963,1.9982625395636047
915.0,1.0002744699882273,0.0,0.305,5.93125,1.4515744147157192,0.0,3.201882748228365,1.9998629121472342
916.0,1.0002744658178713,0.0,0.30521739130434783,5.938347826086956,1.4515610367892977,0.0,3.2043649790927673,2.001463284730864
917.0,1.000274461805411,0.0,0.30543478260869567,5.9454456521739125,1.4515476588628764,0.0,3.2068472099571697,2.0030636573144935
918.0,1.0002744578324247,0.0,0.30565217391304345,5.9525434782608695,1.4515342809364549,0.0,3.2093300969839125,2.004663439603552
919.0,1.0002744538594384,0.0,0.3058695652173913,5.9596413043478265,1.4515209030100336,0.0,3.211814320342903,2.0062620197058614
920.0,1.000274449886452,0.0,0.3060869565217391,5.9667391304347825,1.451507525083612,0.0,3.214298543701893,2.00786059980817
921.0,1.0002744459134658,0.0,0.30630434782608695,5.973836956521739,1.4514941471571907,0.0,3.2167827670608835,2.0094591799104795
922.0,1.0002744419404794,0.0,0.3065217391304348,5.980934782608696,1.4514807692307694,0.0,3.219266990419874,2.011057760012789
923.0,1.000274437967493,0.0,0.3067391304347826,5.988032608695653,1.4514673913043479,0.0,3.221751768178993,2.0126559089149976
924.0,1.0002744339945069,0.0,0.3069565217391304,5.995130434782609,1.4514540133779266,0.0,3.224237784338098,2.0142530946172172
925.0,1.0002744300215205,0.0,0.30717391304347824,6.002228260869565,1.451440635451505,0.0,3.2267238004972034,2.0158502803194374
926.0,1.0002744260485341,0.0,0.3073913043478261,6.009326086956522,1.4514272575250837,0.0,3.2292098166563084,2.017447466021657
927.0,1.000274422075548,0.0,0.3076086956521739,6.016423913043479,1.4514138795986622,0.0,3.2316958328154133,2.0190446517238767
928.0,1.0002744181025616,0.0,0.30782608695652175,6.023521739130435,1.4514005016722409,0.0,3.234182367231923,2.020641318933499
929.0,1.0002744141295752,0.0,0.3080434782608696,6.030619565217391,1.4513871237458196,0.0,3.2366701756955716,2.022236711517802
930.0,1.000274410156589,0.0,0.30826086956521737,6.037717391304348,1.451373745819398,0.0,3.23915798415922,2.0238321041021052
931.0,1.0002744062206164,0.0,0.3084782608695652,6.044815217391305,1.4513603678929767,0.0,3.241645792622868,2.025427496686408
932.0,1.0002744024326986,0.0,0.30869565217391304,6.051913043478261,1.4513469899665552,0.0,3.2441336010865163,2.027022889270711
933.0,1.0002743986447808,0.0,0.3089130434782609,6.059010869565217,1.451333612040134,0.0,3.246621892082995,2.0286178531409855
934.0,1.0002743948568629,0.0,0.3091304347826087,6.066108695652174,1.4513202341137124,0.0,3.2491114938423293,2.030211652442989
935.0,1.0002743910689451,0.0,0.30934782608695655,6.073206521739131,1.451306856187291,0.0,3.251601095601664,2.031805451744992
936.0,1.0002743872810274,0.0,0.3095652173913043,6.080304347826087,1.4512934782608697,0.0,3.254090697360998,2.0333992510469954
937.0,1.0002743834931096,0.0,0.30978260869565216,6.087402173913043,1.4512801003344482,0.0,3.2565802991203325,2.0349930503489984
938.0,1.0002743797051918,0.0,0.31,6.0945,1.451266722408027,0.0,3.2590703472797244,2.036586502450957
939.0,1.0002743759172739,0.0,0.31021739130434783,6.101597826086957,1.4512533444816054,0.0,3.261561741839174,2.038178907352871
940.0,1.000274372129356,0.0,0.31043478260869567,6.108695652173913,1.451239966555184,0.0,3.264053136398623,2.0397713122547847
941.0,1.0002743683414383,0.0,0.31065217391304345,6.115793478260869,1.4512265886287625,0.0,3.2665445309580723,2.0413637171566985
942.0,1.0002743645535206,0.0,0.3108695652173913,6.122891304347826,1.4512132107023412,0.0,3.269035925517522,2.0429561220586128
943.0,1.0002743607656026,0.0,0.3110869565217391,6.129989130434783,1.45119983277592,0.0,3.2715277303639128,2.0445481164873636
944.0,1.0002743569776849,0.0,0.31130434782608696,6.137086956521739,1.4511864548494984,0.0,3.2740209172268337,2.0461387282723127
945.0,1.000274353189767,0.0,0.3115217391304348,6.144184782608695,1.451173076923077,0.0,3.2765141040897547,2.0477293400572623
946.0,1.0002743495060726,0.0,0.31173913043478263,6.151282608695652,1.4511596989966555,0.0,3.2790072909526757,2.0493199518422114
947.0,1.0002743458918604,0.0,0.3119565217391304,6.158380434782609,1.4511463210702342,0.0,3.281500477815597,2.050910563627161
948.0,1.0002743422776479,0.0,0.31217391304347825,6.165478260869565,1.4511329431438127,0.0,3.2839939975817116,2.0525008842787367
949.0,1.0002743386634356,0.0,0.3123913043478261,6.172576086956521,1.4511195652173914,0.0,3.286488778541378,2.0540901019804467
950.0,1.0002743350492234,0.0,0.3126086956521739,6.179673913043478,1.45110618729097,0.0,3.2889835595010437,2.055679319682157
951.0,1.0002743314350109,0.0,0.31282608695652175,6.186771739130435,1.4510928093645485,0.0,3.2914783404607095,2.0572685373838664
952.0,1.0002743278207986,0.0,0.3130434782608696,6.193869565217391,1.4510794314381272,0.0,3.293973121420376,2.0588577550855764
953.0,1.0002743242065864,0.0,0.31326086956521737,6.2009673913043475,1.4510660535117057,0.0,3.2964682783800257,2.0604466719872994
954.0,1.000274320592374,0.0,0.3134782608695652,6.2080652173913045,1.4510526755852844,0.0,3.298965051339819,2.0620342960889073
955.0,1.0002743169781616,0.0,0.31369565217391304,6.215163043478261,1.4510392976588629,0.0,3.3014618242996128,2.063621920190515
956.0,1.0002743133639493,0.0,0.3139130434782609,6.2222608695652175,1.4510259197324415,0.0,3.303958597259406,2.065209544292123
957.0,1.000274309749737,0.0,0.3141304347826087,6.229358695652174,1.45101254180602,0.0,3.3064553702191994,2.0667971683937307
958.0,1.0002743061355248,0.0,0.31434782608695655,6.236456521739131,1.4509991638795987,0.0,3.308952411895545,2.068384557241606
959.0,1.0002743025213123,0.0,0.31456521739130433,6.2435543478260875,1.4509857859531774,0.0,3.311450777957766,2.069970786627148
960.0,1.0002742989071,0.0,0.31478260869565217,6.250652173913044,1.4509724080267559,0.0,3.313949144019987,2.0715570160126897
961.0,1.0002742954561137,0.0,0.315,6.25775,1.4509590301003346,0.0,3.3164475100822077,2.073143245398232
962.0,1.0002742920051275,0.0,0.31521739130434784,6.264847826086957,1.450945652173913,0.0,3.318945876144429,2.0747294747837737
963.0,1.0002742885541411,0.0,0.3154347826086957,6.271945652173914,1.4509322742474917,0.0,3.321444479080015,2.0763154674168542
964.0,1.000274285103155,0.0,0.31565217391304345,6.27904347826087,1.4509188963210702,0.0,3.3239444392400124,2.077900103518271
965.0,1.0002742816521686,0.0,0.3158695652173913,6.286141304347826,1.4509055183946489,0.0,3.3264443994000095,2.0794847396196876
966.0,1.0002742782011822,0.0,0.3160869565217391,6.293239130434783,1.4508921404682276,0.0,3.328944359560007,2.0810693757211043
967.0,1.000274274750196,0.0,0.31630434782608696,6.30033695652174,1.450878762541806,0.0,3.331444319720004,2.082654011822521
968.0,1.0002742712992096,0.0,0.3165217391304348,6.307434782608696,1.4508653846153847,0.0,3.3339445102799155,2.0842384687240045
969.0,1.0002742678482233,0.0,0.31673913043478263,6.314532608695652,1.4508520066889632,0.0,3.336446263240028,2.085821710425332
970.0,1.000274264397237,0.0,0.3169565217391304,6.321630434782609,1.4508386287625419,0.0,3.33894801620014,2.0874049521266596
971.0,1.0002742609462507,0.0,0.31717391304347825,6.328728260869566,1.4508252508361204,0.0,3.3414497691602523,2.0889881938279866
972.0,1.0002742574952646,0.0,0.3173913043478261,6.335826086956522,1.450811872909699,0.0,3.343951522120365,2.090571435529314
973.0,1.0002742540442782,0.0,0.3176086956521739,6.342923913043478,1.4507984949832777,0.0,3.346453447826838,2.0921545259960945
974.0,1.0002742505932918,0.0,0.31782608695652176,6.350021739130435,1.4507851170568562,0.0,3.3489567938883855,2.093736372982229
975.0,1.0002742472037056,0.0,0.3180434782608696,6.357119565217392,1.450771739130435,0.0,3.3514601399499333,2.095318219968363
976.0,1.0002742439062193,0.0,0.3182608695652174,6.364217391304348,1.4507583612040134,0.0,3.3539634860114806,2.0969000669544973
977.0,1.000274240608733,0.0,0.3184782608695652,6.371315217391304,1.450744983277592,0.0,3.3564668320730284,2.0984819139406317
978.0,1.0002742373112468,0.0,0.31869565217391305,6.378413043478261,1.4507316053511705,0.0,3.3589703189779843,2.1000636377551753
979.0,1.0002742340137603,0.0,0.3189130434782609,6.385510869565218,1.4507182274247492,0.0,3.3614752591383006,2.101644090656324
980.0,1.000274230716274,0.0,0.3191304347826087,6.392608695652174,1.450704849498328,0.0,3.363980199298617,2.1032245435574732
981.0,1.0002742274187877,0.0,0.31934782608695655,6.39970652173913,1.4506914715719064,0.0,3.366485139458933,2.104804996458622
982.0,1.0002742241213014,0.0,0.31956521739130433,6.406804347826087,1.450678093645485,0.0,3.368990079619249,2.106385449359771
983.0,1.0002742208238151,0.0,0.31978260869565217,6.413902173913044,1.4506647157190635,0.0,3.371495128579425,2.10796579346106
984.0,1.0002742175263288,0.0,0.32,6.421,1.4506513377926422,0.0,3.374001662339843,2.109544652762107
985.0,1.0002742142288426,0.0,0.3203846153846154,6.428653846153846,1.4506379598662207,0.0,3.376508196100261,2.111123512063154
986.0,1.0002742109313563,0.0,0.32076923076923075,6.436307692307692,1.4506245819397994,0.0,3.3790147298606796,2.1127023713642012
987.0,1.00027420763387,0.0,0.3211538461538462,6.443961538461538,1.450611204013378,0.0,3.3815212636210976,2.1142812306652483
988.0,1.0002742043363837,0.0,0.32153846153846155,6.451615384615385,1.4505978260869565,0.0,3.384024667743011,2.115860809954461
989.0,1.0002742010388974,0.0,0.3219230769230769,6.459269230769231,1.4505844481605352,0.0,3.3864662618129073,2.117454608938979
990.0,1.0002741978577838,0.0,0.3223076923076923,6.466923076923077,1.4505710702341137,0.0,3.3889078558828034,2.1190484079234975
991.0,1.0002741947057636,0.0,0.3226923076923077,6.474576923076923,1.4505576923076924,0.0,3.3913494499527,2.1206422069080157
992.0,1.0002741915537432,0.0,0.3230769230769231,6.482230769230769,1.4505443143812708,0.0,3.3937910440225965,2.122236005892534
993.0,1.000274188401723,0.0,0.32346153846153847,6.489884615384615,1.4505309364548495,0.0,3.3962260134117384,2.123831417660276
994.0,1.0002741852497028,0.0,0.32384615384615384,6.497538461538462,1.4505175585284282,0.0,3.398431954352919,2.125482586565951
995.0,1.0002741820976824,0.0,0.3242307692307692,6.505192307692308,1.4505041806020067,0.0,3.400637895294099,2.127133755471626
996.0,1.0002741789456622,0.0,0.32461538461538464,6.512846153846154,1.4504908026755854,0.0,3.402843836235279,2.1287849243773005
997.0,1.000274175793642,0.0,0.325,6.5205,1.4504774247491639,0.0,3.405049777176459,2.130436093282975
998.0,1.0002741726416216,0.0,0.3253846153846154,6.528153846153846,1.4504640468227425,0.0,3.4072557309174356,2.1320872541887774
999.0,1.0002741694896014,0.0,0.32576923076923076,6.535807692307692,1.450450668896321,0.0,3.409463265458718,2.1337374270943887
1000.0,1.000274166337581,0.0,0.3261538461538462,6.543461538461538,1.4504372909698997,0.0,3.4116708,2.1353875999999996
1001.0,1.0002741631855607,0.0,0.32653846153846156,6.551115384615385,1.4504239130434784,0.0,3.413878334541282,2.137037772905611
1002.0,1.0002741600335405,0.0,0.3269230769230769,6.558769230769231,1.4504105351170569,0.0,3.4160858690825644,2.138687945811222
1003.0,1.00027415688152,0.0,0.3273076923076923,6.566423076923077,1.4503971571906356,0.0,3.4182934036238466,2.140338118716833
1004.0,1.0002741537295,0.0,0.32769230769230767,6.574076923076923,1.450383779264214,0.0,3.4205023153307685,2.141987504097643
1005.0,1.0002741507118142,0.0,0.3280769230769231,6.581730769230769,1.4503704013377927,0.0,3.422711243832121,2.1436368798746472
1006.0,1.0002741476941286,0.0,0.32846153846153847,6.589384615384615,1.4503570234113712,0.0,3.4249201723334743,2.145286255651652
1007.0,1.0002741446764427,0.0,0.32884615384615384,6.597038461538462,1.4503436454849499,0.0,3.427129100834827,2.146935631428656
1008.0,1.000274141658757,0.0,0.3292307692307692,6.604692307692308,1.4503302675585286,0.0,3.42933802933618,2.1485850072056607
1009.0,1.0002741386410714,0.0,0.32961538461538464,6.612346153846154,1.450316889632107,0.0,3.4315485006627386,2.150233226501171
1010.0,1.0002741356233857,0.0,0.33,6.62,1.4503035117056857,0.0,3.433759023204212,2.151881407406655
1011.0,1.0002741326056999,0.0,0.3303846153846154,6.627653846153846,1.4502901337792642,0.0,3.4359695457456856,2.1535295883121384
1012.0,1.0002741295880142,0.0,0.33076923076923076,6.635307692307692,1.4502767558528429,0.0,3.438180068287159,2.155177769217622
1013.0,1.0002741265703285,0.0,0.33115384615384613,6.642961538461538,1.4502633779264213,0.0,3.4403905908286325,2.156825950123106
1014.0,1.000274123552643,0.0,0.33153846153846156,6.650615384615385,1.45025,0.0,3.4426028125699193,2.1584741310285893
1015.0,1.0002741205349572,0.0,0.33192307692307693,6.658269230769231,1.4502380453752182,0.0,3.4448151279115073,2.1601223119340727
1016.0,1.0002741175172714,0.0,0.3323076923076923,6.665923076923077,1.4502260907504363,0.0,3.447027443253096,2.1617704928395565
1017.0,1.0002741144995857,0.0,0.3326923076923077,6.673576923076923,1.4502141361256544,0.0,3.449239758594684,2.16341867374504
1018.0,1.0002741114819,0.0,0.33307692307692305,6.681230769230769,1.4502021815008725,0.0,3.451452073936272,2.1650668546505236
1019.0,1.0002741085917868,0.0,0.3334615384615385,6.688884615384615,1.450190226876091,0.0,3.453665682878161,2.166714481155878
1020.0,1.0002741057016733,0.0,0.33384615384615385,6.696538461538462,1.450178272251309,0.0,3.455879392619839,2.168362064461323
1021.0,1.00027410281156,0.0,0.3342307692307692,6.704192307692308,1.4501663176265271,0.0,3.458093102361516,2.1700096477667685
1022.0,1.0002740999214468,0.0,0.3346153846153846,6.711846153846154,1.4501543630017453,0.0,3.4603068121031937,2.171657231072214
1023.0,1.0002740970313333,0.0,0.335,6.7195,1.4501424083769634,0.0,3.462520521844871,2.1733048143776594
1024.0,1.00027409414122,0.0,0.3353846153846154,6.727153846153846,1.4501304537521815,0.0,3.4647356775868756,2.174951312584797
1025.0,1.0002740912511068,0.0,0.33576923076923076,6.734807692307692,1.4501184991273997,0.0,3.4669509804873666,2.1765977003622052
1026.0,1.0002740883609933,0.0,0.33615384615384614,6.742461538461539,1.4501065445026178,0.0,3.4691662833878576,2.1782440881396137
1027.0,1.00027408547088,0.0,0.33653846153846156,6.750115384615385,1.450094589877836,0.0,3.4713815862883486,2.179890475917022
1028.0,1.0002740825807668,0.0,0.33692307692307694,6.757769230769231,1.450082635253054,0.0,3.4735968891888396,2.1815368636944306
1029.0,1.0002740796906533,0.0,0.3373076923076923,6.765423076923077,1.4500706806282724,0.0,3.4758134300807955,2.1831825445630346
1030.0,1.00027407680054,0.0,0.3376923076923077,6.773076923076923,1.4500587260034905,0.0,3.478030127822664,2.1848281358683526
1031.0,1.0002740739104268,0.0,0.33807692307692305,6.780730769230769,1.4500467713787086,0.0,3.4802468255645325,2.1864737271736705
1032.0,1.0002740710203133,0.0,0.3384615384615385,6.788384615384615,1.4500348167539268,0.0,3.482463523306401,2.188119318478988
1033.0,1.0002740681302,0.0,0.33884615384615385,6.796038461538462,1.4500228621291449,0.0,3.48468022104827,2.189764909784306
1034.0,1.0002740653646134,0.0,0.3392307692307692,6.803692307692308,1.450010907504363,0.0,3.4868981283903837,2.1914098098894836
1035.0,1.0002740625990267,0.0,0.3396153846153846,6.811346153846154,1.4499989528795811,0.0,3.489116220532342,2.1930546043947503
1036.0,1.00027405983344,0.0,0.33999999999999997,6.819,1.4499869982547993,0.0,3.4913343126743,2.1946993989000174
1037.0,1.0002740570678534,0.0,0.3403846153846154,6.826653846153846,1.4499750436300174,0.0,3.4935524048162576,2.1963441934052845
1038.0,1.0002740543022668,0.0,0.34076923076923077,6.834307692307692,1.4499630890052355,0.0,3.4957704969582157,2.197988987910551
1039.0,1.0002740515366801,0.0,0.34115384615384614,6.841961538461538,1.4499511343804539,0.0,3.4979897703262157,2.1996329381378508
1040.0,1.0002740487710935,0.0,0.3415384615384615,6.849615384615385,1.449939179755672,0.0,3.5002092564261416,2.2012767363156094
1041.0,1.0002740460055066,0.0,0.34192307692307694,6.857269230769231,1.4499272251308901,0.0,3.502428742526067,2.2029205344933676
1042.0,1.00027404323992,0.0,0.3423076923076923,6.864923076923077,1.4499152705061082,0.0,3.5046482286259923,2.204564332671126
1043.0,1.0002740404743333,0.0,0.3426923076923077,6.872576923076923,1.4499033158813264,0.0,3.5068677147259177,2.206208130848885
1044.0,1.0002740377087467,0.0,0.34307692307692306,6.880230769230769,1.4498913612565445,0.0,3.5090883547913583,2.2078512700976876
1045.0,1.00027403494316,0.0,0.34346153846153843,6.887884615384615,1.4498794066317626,0.0,3.5113092357334943,2.2094942718028396
1046.0,1.0002740321775734,0.0,0.34384615384615386,6.895538461538462,1.4498674520069808,0.0,3.5135301166756308,2.2111372735079917
1047.0,1.0002740294119867,0.0,0.34423076923076923,6.903192307692308,1.4498554973821989,0.0,3.515750997617767,2.212780275213144
1048.0,1.0002740266464,0.0,0.3446153846153846,6.910846153846154,1.449843542757417,0.0,3.5179718785599037,2.214423276918296
1049.0,1.0002740239945072,0.0,0.345,6.9185,1.4498315881326354,0.0,3.5201938851022296,2.2160654746233126
1050.0,1.0002740213426144,0.0,0.3453846153846154,6.926153846153846,1.4498196335078535,0.0,3.5224161604444553,2.2177074803284014
1051.0,1.0002740186907215,0.0,0.3457692307692308,6.933807692307692,1.4498076788830716,0.0,3.524638435786681,2.2193494860334897
1052.0,1.0002740160388286,0.0,0.34615384615384615,6.941461538461539,1.4497957242582897,0.0,3.526860711128906,2.220991491738578
1053.0,1.0002740133869357,0.0,0.3465384615384615,6.949115384615385,1.4497837696335079,0.0,3.5290829864711317,2.2226334974436663
1054.0,1.000274010735043,0.0,0.3469230769230769,6.956769230769231,1.449771815008726,0.0,3.5313063590653218,2.2242748756910498
1055.0,1.00027400808315,0.0,0.3473076923076923,6.964423076923077,1.449759860383944,0.0,3.533530028364682,2.225916084269158
1056.0,1.000274005431257,0.0,0.3476923076923077,6.972076923076923,1.4497479057591622,0.0,3.535753697664042,2.227557292847267
1057.0,1.0002740027793644,0.0,0.34807692307692306,6.979730769230769,1.4497359511343804,0.0,3.537977366963402,2.2291985014253752
1058.0,1.0002740001274715,0.0,0.34846153846153843,6.987384615384615,1.4497239965095987,0.0,3.540201036262762,2.230839710003484
1059.0,1.0002739974755785,0.0,0.34884615384615386,6.995038461538462,1.4497120418848168,0.0,3.5424256227016304,2.2324803076325477
1060.0,1.0002739948236856,0.0,0.34923076923076923,7.002692307692308,1.449700087260035,0.0,3.544650487644022,2.234120719737534
1061.0,1.000273992171793,0.0,0.3496153846153846,7.010346153846154,1.449688132635253,0.0,3.5468753525864134,2.2357611318425206
1062.0,1.0002739895199,0.0,0.35,7.018,1.4496761780104712,0.0,3.5491002175288044,2.237401543947507
1063.0,1.00027398697546,0.0,0.35038461538461535,7.025653846153846,1.4496642233856893,0.0,3.551325082471196,2.239041956052493
1064.0,1.00027398443102,0.0,0.3507692307692308,7.033307692307692,1.4496522687609075,0.0,3.553550989013721,2.240681624157384
1065.0,1.00027398188658,0.0,0.35115384615384615,7.040961538461538,1.4496403141361256,0.0,3.555777248356202,2.242321040262307
1066.0,1.00027397934214,0.0,0.3515384615384615,7.048615384615385,1.4496283595113437,0.0,3.558003507698682,2.2439604563672293
1067.0,1.0002739767977,0.0,0.3519230769230769,7.056269230769231,1.4496164048865618,0.0,3.5602297670411627,2.2455998724721518
1068.0,1.00027397425326,0.0,0.3523076923076923,7.063923076923077,1.4496044502617802,0.0,3.5624560263836433,2.2472392885770747
1069.0,1.00027397170882,0.0,0.3526923076923077,7.071576923076923,1.4495924956369983,0.0,3.5646832990041397,2.2488782700444476
1070.0,1.00027396916438,0.0,0.35307692307692307,7.079230769230769,1.4495805410122165,0.0,3.566910952302961,2.2505170882228795
1071.0,1.00027396661994,0.0,0.35346153846153844,7.086884615384615,1.4495685863874346,0.0,3.569138605601782,2.252155906401311
1072.0,1.0002739640755,0.0,0.3538461538461538,7.094538461538462,1.4495566317626527,0.0,3.5713662589006034,2.253794724579743
1073.0,1.00027396153106,0.0,0.35423076923076924,7.102192307692308,1.4495446771378708,0.0,3.5735939121994247,2.255433542758175
1074.0,1.00027395898662,0.0,0.3546153846153846,7.109846153846154,1.449532722513089,0.0,3.575822410611584,2.2570715163676676
1075.0,1.00027395644218,0.0,0.355,7.1175,1.449520767888307,0.0,3.5780512595542304,2.2587091396724754
1076.0,1.00027395389774,0.0,0.35538461538461535,7.125153846153846,1.4495088132635252,0.0,3.5802801084968765,2.2603467629772833
1077.0,1.0002739513533,0.0,0.3557692307692307,7.132807692307692,1.4494968586387433,0.0,3.582508957439523,2.261984386282091
1078.0,1.000273948910643,0.0,0.35615384615384615,7.140461538461539,1.4494849040139617,0.0,3.584737806382169,2.263622009586899
1079.0,1.0002739464679857,0.0,0.3565384615384615,7.148115384615385,1.4494729493891798,0.0,3.5869676129248935,2.2652592224916734
1080.0,1.0002739440253285,0.0,0.3569230769230769,7.155769230769231,1.449460994764398,0.0,3.589197856267629,2.266896248196443
1081.0,1.0002739415826716,0.0,0.35730769230769227,7.163423076923077,1.449449040139616,0.0,3.591428099610365,2.2685332739012125
1082.0,1.0002739391400144,0.0,0.3576923076923077,7.171076923076923,1.4494370855148342,0.0,3.5936583429531,2.270170299605982
1083.0,1.0002739366973572,0.0,0.35807692307692307,7.178730769230769,1.4494251308900523,0.0,3.595888586295836,2.271807325310752
1084.0,1.0002739342547,0.0,0.35846153846153844,7.186384615384615,1.4494131762652704,0.0,3.5981196261426858,2.2734438195979307
1085.0,1.0002739318120428,0.0,0.3588461538461538,7.194038461538462,1.4494012216404886,0.0,3.6003510642409955,2.2750800481767124
1086.0,1.0002739293693856,0.0,0.35923076923076924,7.201692307692308,1.4493892670157067,0.0,3.6025825023393048,2.2767162767554945
1087.0,1.0002739269267285,0.0,0.3596153846153846,7.209346153846154,1.449377312390925,0.0,3.6048139404376145,2.2783525053342766
1088.0,1.0002739244840715,0.0,0.36,7.217,1.4493653577661432,0.0,3.607045378535924,2.2799887339130587
1089.0,1.0002739220414143,0.0,0.36093749999999997,7.22503125,1.4493534031413613,0.0,3.6092775897212794,2.281624447502829
1090.0,1.000273919598757,0.0,0.361875,7.2330625,1.4493414485165794,0.0,3.611510223464168,2.2832598796074963
1091.0,1.0002739171561,0.0,0.3628125,7.241093749999999,1.4493294938917975,0.0,3.6137428572070567,2.284895311712164
1092.0,1.0002739148097999,0.0,0.36374999999999996,7.249124999999999,1.4493175392670157,0.0,3.615975490949945,2.2865307438168316
1093.0,1.0002739124634998,0.0,0.3646875,7.2571562499999995,1.4493055846422338,0.0,3.6182081246928335,2.2881661759214995
1094.0,1.0002739101172,0.0,0.365625,7.2651875,1.449293630017452,0.0,3.6204416320357447,2.2898009840261513
1095.0,1.0002739077709,0.0,0.3665625,7.27321875,1.44928167539267,0.0,3.6226756601787224,2.291435420130755
1096.0,1.0002739054246,0.0,0.3675,7.28125,1.4492697207678882,0.0,3.6249096883217002,2.2930698562353586
1097.0,1.0002739030782999,0.0,0.3684375,7.289281249999999,1.4492577661431065,0.0,3.627143716464678,2.2947042923399628
1098.0,1.0002739007319998,0.0,0.369375,7.297312499999999,1.4492458115183247,0.0,3.629377744607656,2.2963387284445664
1099.0,1.0002738983857,0.0,0.3703125,7.30534375,1.4492338568935428,0.0,3.631612376480977,2.297972801951602
1100.0,1.0002738960394,0.0,0.37124999999999997,7.313375,1.449221902268761,0.0,3.633847400178802,2.299606640130707
1101.0,1.0002738936931,0.0,0.3721875,7.32140625,1.449209947643979,0.0,3.6360824238766267,2.301240478309812
1102.0,1.0002738913468,0.0,0.373125,7.329437499999999,1.4491979930191972,0.0,3.6383174475744515,2.3028743164889174
1103.0,1.0002738890004998,0.0,0.37406249999999996,7.337468749999999,1.4491860383944153,0.0,3.6405524712722763,2.304508154668022
1104.0,1.0002738866542,0.0,0.375,7.3454999999999995,1.4491740837696334,0.0,3.642788312830672,2.306141409038302
1105.0,1.0002738843079,0.0,0.3759375,7.35353125,1.4491621291448515,0.0,3.6450247313738027,2.307774251542804
1106.0,1.0002738819616,0.0,0.37687499999999996,7.3615625,1.4491501745200697,0.0,3.6472611499169334,2.309407094047306
1107.0,1.0002738797097266,0.0,0.3778125,7.36959375,1.449138219895288,0.0,3.649497568460064,2.311039936551808
1108.0,1.0002738774578532,0.0,0.37875,7.377624999999999,1.4491262652705061,0.0,3.651733987003195,2.3126727790563097
1109.0,1.0002738752059799,0.0,0.3796875,7.385656249999999,1.4491143106457243,0.0,3.653971082346297,2.314305283160826
1110.0,1.0002738729541067,0.0,0.380625,7.3936874999999995,1.4491023560209424,0.0,3.6562086960895046,2.3159375280652896
1111.0,1.0002738707022334,0.0,0.38156249999999997,7.40171875,1.4490904013961605,0.0,3.6584463098327116,2.3175697729697533
1112.0,1.00027386845036,0.0,0.3825,7.40975,1.4490784467713786,0.0,3.660683923575919,2.319202017874217
1113.0,1.0002738661984867,0.0,0.3834375,7.417781249999999,1.4490664921465968,0.0,3.6629215373191264,2.3208342627786807
1114.0,1.0002738639466133,0.0,0.38437499999999997,7.425812499999999,1.449054537521815,0.0,3.665159803619105,2.32246596350537
1115.0,1.00027386169474,0.0,0.3853125,7.433843749999999,1.449042582897033,0.0,3.667398612116418,2.324097212084825
1116.0,1.0002738594428666,0.0,0.38625,7.441875,1.4490306282722512,0.0,3.669637420613731,2.3257284606642803
1117.0,1.0002738571909933,0.0,0.38718749999999996,7.44990625,1.4490186736474695,0.0,3.6718762291110445,2.3273597092437353
1118.0,1.0002738549391201,0.0,0.388125,7.4579375,1.4490067190226876,0.0,3.6741150376083573,2.3289909578231907
1119.0,1.0002738526872468,0.0,0.3890625,7.465968749999999,1.4489947643979058,0.0,3.6763544751398385,2.3306218921738298
1120.0,1.0002738504353734,0.0,0.39,7.473999999999999,1.4489828097731239,0.0,3.678594479283199,2.3322525434781918
1121.0,1.0002738481835,0.0,0.3909375,7.4820312499999995,1.448970855148342,0.0,3.680834483426559,2.3338831947825533
1122.0,1.0002738460181715,0.0,0.391875,7.4900625,1.4489589005235601,0.0,3.6830744875699195,2.335513846086915
1123.0,1.000273843852843,0.0,0.3928125,7.49809375,1.4489469458987783,0.0,3.68531449171328,2.337144497391277
1124.0,1.0002738416875143,0.0,0.39375,7.506124999999999,1.4489349912739964,0.0,3.6875551006565632,2.3387747454956895
1125.0,1.0002738395221857,0.0,0.39468749999999997,7.514156249999999,1.4489230366492145,0.0,3.6897963000000003,2.3404046000000003
1126.0,1.0002738373568572,0.0,0.395625,7.522187499999999,1.4489110820244329,0.0,3.692037499343437,2.3420344545043106
